"No.","Time","Source","Destination","Protocol","Length","Info"
"33409","873.955000","fe80::215:15:15:15","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33410","873.963000","fe80::20f:f:f:f","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33411","873.966000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33412","873.975000","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33413","873.977856","","","IEEE 802.15.4","5","Ack"
"33414","873.980952","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33415","873.983808","","","IEEE 802.15.4","5","Ack"
"33416","873.997000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33417","873.999856","","","IEEE 802.15.4","5","Ack"
"33418","874.003000","fe80::211:11:11:11","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33419","874.005856","","","IEEE 802.15.4","5","Ack"
"33420","874.048000","fe80::212:12:12:12","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33421","874.055000","fe80::20d:d:d:d","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33422","874.057856","","","IEEE 802.15.4","5","Ack"
"33423","874.074000","fe80::20e:e:e:e","fe80::216:16:16:16","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33424","874.076856","","","IEEE 802.15.4","5","Ack"
"33425","874.079000","fe80::217:17:17:17","fe80::212:12:12:12","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33426","874.081856","","","IEEE 802.15.4","5","Ack"
"33427","874.088000","fe80::205:5:5:5","fe80::212:12:12:12","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33428","874.090856","","","IEEE 802.15.4","5","Ack"
"33429","874.108000","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33430","874.110856","","","IEEE 802.15.4","5","Ack"
"33431","874.118000","fe80::216:16:16:16","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33432","874.120856","","","IEEE 802.15.4","5","Ack"
"33433","874.127000","fe80::20b:b:b:b","fe80::20d:d:d:d","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33434","874.129856","","","IEEE 802.15.4","5","Ack"
"33435","874.145000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33436","874.147856","","","IEEE 802.15.4","5","Ack"
"33437","874.147952","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33438","874.150808","","","IEEE 802.15.4","5","Ack"
"33439","874.159000","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33440","874.161856","","","IEEE 802.15.4","5","Ack"
"33441","874.164000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33442","874.166856","","","IEEE 802.15.4","5","Ack"
"33443","874.179000","fe80::211:11:11:11","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33444","874.181856","","","IEEE 802.15.4","5","Ack"
"33445","874.188000","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33446","874.190856","","","IEEE 802.15.4","5","Ack"
"33447","874.209000","fe80::211:11:11:11","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33448","874.211856","","","IEEE 802.15.4","5","Ack"
"33449","874.220000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33450","874.222856","","","IEEE 802.15.4","5","Ack"
"33451","874.253000","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33452","874.255856","","","IEEE 802.15.4","5","Ack"
"33453","874.265000","fe80::211:11:11:11","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33454","874.267856","","","IEEE 802.15.4","5","Ack"
"33455","874.292000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33456","874.294856","","","IEEE 802.15.4","5","Ack"
"33457","874.310000","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33458","874.312856","","","IEEE 802.15.4","5","Ack"
"33459","874.334000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33460","874.336856","","","IEEE 802.15.4","5","Ack"
"33461","874.345000","fe80::216:16:16:16","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33462","874.363000","fe80::20c:c:c:c","fe80::218:18:18:18","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33463","874.365856","","","IEEE 802.15.4","5","Ack"
"33464","874.391000","fe80::218:18:18:18","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33465","874.393856","","","IEEE 802.15.4","5","Ack"
"33466","874.393000","fe80::20e:e:e:e","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33467","874.409000","fe80::211:11:11:11","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33468","874.411856","","","IEEE 802.15.4","5","Ack"
"33469","874.414000","fe80::213:13:13:13","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33470","874.416856","","","IEEE 802.15.4","5","Ack"
"33471","874.427000","fe80::211:11:11:11","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33472","874.429856","","","IEEE 802.15.4","5","Ack"
"33473","874.433000","fe80::20e:e:e:e","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33474","874.435856","","","IEEE 802.15.4","5","Ack"
"33475","874.450000","fe80::214:14:14:14","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33476","874.452856","","","IEEE 802.15.4","5","Ack"
"33477","874.454000","fe80::213:13:13:13","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33478","874.456856","","","IEEE 802.15.4","5","Ack"
"33479","874.457000","fe80::20c:c:c:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33480","874.470000","fe80::215:15:15:15","fe80::217:17:17:17","ICMPv6","102","RPL Control (DODAG Information Object)"
"33481","874.474200","","","IEEE 802.15.4","5","Ack"
"33482","874.509000","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33483","874.511856","","","IEEE 802.15.4","5","Ack"
"33484","874.542000","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33485","874.544856","","","IEEE 802.15.4","5","Ack"
"33486","874.568000","fe80::203:3:3:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33487","874.577000","fe80::210:10:10:10","fe80::218:18:18:18","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33488","874.579856","","","IEEE 802.15.4","5","Ack"
"33489","874.581000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33490","874.583856","","","IEEE 802.15.4","5","Ack"
"33491","874.583952","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33492","874.586808","","","IEEE 802.15.4","5","Ack"
"33493","874.593000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33494","874.595856","","","IEEE 802.15.4","5","Ack"
"33495","874.614000","fe80::218:18:18:18","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33496","874.616856","","","IEEE 802.15.4","5","Ack"
"33497","874.625000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33498","874.627856","","","IEEE 802.15.4","5","Ack"
"33499","874.652000","fe80::211:11:11:11","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33500","874.654856","","","IEEE 802.15.4","5","Ack"
"33501","874.694000","fe80::211:11:11:11","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33502","874.696856","","","IEEE 802.15.4","5","Ack"
"33503","874.711000","fe80::211:11:11:11","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33504","874.713856","","","IEEE 802.15.4","5","Ack"
"33505","874.716000","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33506","874.718856","","","IEEE 802.15.4","5","Ack"
"33507","874.729000","fe80::204:4:4:4","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33508","874.731856","","","IEEE 802.15.4","5","Ack"
"33509","874.760000","fe80::20b:b:b:b","fe80::203:3:3:3","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33510","874.762856","","","IEEE 802.15.4","5","Ack"
"33511","874.774000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33512","874.776856","","","IEEE 802.15.4","5","Ack"
"33513","874.791000","fe80::210:10:10:10","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33514","874.793856","","","IEEE 802.15.4","5","Ack"
"33515","874.797000","fe80::211:11:11:11","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33516","874.799856","","","IEEE 802.15.4","5","Ack"
"33517","874.801952","fe80::211:11:11:11","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33518","874.814000","fe80::20a:a:a:a","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33519","874.815000","fe80::20e:e:e:e","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33520","874.825000","fe80::20e:e:e:e","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33521","874.827856","","","IEEE 802.15.4","5","Ack"
"33522","874.832000","fe80::203:3:3:3","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33523","874.834856","","","IEEE 802.15.4","5","Ack"
"33524","874.839000","fe80::214:14:14:14","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33525","874.841856","","","IEEE 802.15.4","5","Ack"
"33526","874.851000","fe80::20f:f:f:f","fe80::20c:c:c:c","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33527","874.853856","","","IEEE 802.15.4","5","Ack"
"33528","874.854000","fe80::20a:a:a:a","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33529","874.856856","","","IEEE 802.15.4","5","Ack"
"33530","874.909000","fe80::210:10:10:10","fe80::203:3:3:3","ICMPv6","102","RPL Control (DODAG Information Object)"
"33531","874.913200","","","IEEE 802.15.4","5","Ack"
"33532","874.942000","fe80::203:3:3:3","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33533","874.944856","","","IEEE 802.15.4","5","Ack"
"33534","875.027000","fe80::20a:a:a:a","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33535","875.029856","","","IEEE 802.15.4","5","Ack"
"33536","875.029000","fe80::20d:d:d:d","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33537","875.031856","","","IEEE 802.15.4","5","Ack"
"33538","875.040000","fe80::20c:c:c:c","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33539","875.042856","","","IEEE 802.15.4","5","Ack"
"33540","875.068000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33541","875.070856","","","IEEE 802.15.4","5","Ack"
"33542","875.070000","fe80::211:11:11:11","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33543","875.072856","","","IEEE 802.15.4","5","Ack"
"33544","875.080000","fe80::20f:f:f:f","fe80::20c:c:c:c","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33545","875.082856","","","IEEE 802.15.4","5","Ack"
"33546","875.118000","fe80::20c:c:c:c","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33547","875.120856","","","IEEE 802.15.4","5","Ack"
"33548","875.123000","fe80::20b:b:b:b","fe80::20d:d:d:d","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33549","875.125856","","","IEEE 802.15.4","5","Ack"
"33550","875.142000","fe80::214:14:14:14","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33551","875.144856","","","IEEE 802.15.4","5","Ack"
"33552","875.150000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33553","875.152856","","","IEEE 802.15.4","5","Ack"
"33554","875.181000","fe80::215:15:15:15","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33555","875.247000","fe80::203:3:3:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33556","875.279000","fe80::211:11:11:11","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33557","875.281856","","","IEEE 802.15.4","5","Ack"
"33558","875.285000","fe80::20e:e:e:e","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33559","875.411000","fe80::214:14:14:14","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33560","875.413856","","","IEEE 802.15.4","5","Ack"
"33561","875.444000","fe80::20f:f:f:f","fe80::20c:c:c:c","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33562","875.446856","","","IEEE 802.15.4","5","Ack"
"33563","875.489000","fe80::20c:c:c:c","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33564","875.491856","","","IEEE 802.15.4","5","Ack"
"33565","875.524000","fe80::217:17:17:17","fe80::204:4:4:4","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33566","875.526856","","","IEEE 802.15.4","5","Ack"
"33567","875.529000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33568","875.531856","","","IEEE 802.15.4","5","Ack"
"33569","875.535000","fe80::201:1:1:1","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33570","875.538000","fe80::217:17:17:17","fe80::20a:a:a:a","ICMPv6","102","RPL Control (DODAG Information Object)"
"33571","875.542200","","","IEEE 802.15.4","5","Ack"
"33572","875.673000","fe80::216:16:16:16","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33573","875.675856","","","IEEE 802.15.4","5","Ack"
"33574","875.675952","fe80::20a:a:a:a","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33575","875.695000","fe80::214:14:14:14","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33576","875.697856","","","IEEE 802.15.4","5","Ack"
"33577","875.703000","fe80::20f:f:f:f","fe80::20c:c:c:c","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33578","875.705856","","","IEEE 802.15.4","5","Ack"
"33579","875.714000","fe80::20c:c:c:c","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33580","875.716856","","","IEEE 802.15.4","5","Ack"
"33581","875.718000","fe80::216:16:16:16","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33582","875.720856","","","IEEE 802.15.4","5","Ack"
"33583","875.727000","fe80::204:4:4:4","fe80::217:17:17:17","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33584","875.729856","","","IEEE 802.15.4","5","Ack"
"33585","875.746000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33586","875.748856","","","IEEE 802.15.4","5","Ack"
"33587","875.799000","fe80::203:3:3:3","fe80::210:10:10:10","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33588","875.801856","","","IEEE 802.15.4","5","Ack"
"33589","875.813000","fe80::217:17:17:17","fe80::204:4:4:4","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33590","875.815856","","","IEEE 802.15.4","5","Ack"
"33591","875.823000","fe80::210:10:10:10","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33592","875.825856","","","IEEE 802.15.4","5","Ack"
"33593","875.829000","fe80::20a:a:a:a","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33594","875.831856","","","IEEE 802.15.4","5","Ack"
"33595","875.849000","fe80::20a:a:a:a","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"33596","875.857000","fe80::216:16:16:16","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33597","875.859856","","","IEEE 802.15.4","5","Ack"
"33598","875.882000","fe80::20e:e:e:e","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33599","875.884856","","","IEEE 802.15.4","5","Ack"
"33600","875.929000","fe80::214:14:14:14","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33601","875.931856","","","IEEE 802.15.4","5","Ack"
"33602","875.934952","fe80::20f:f:f:f","fe80::20c:c:c:c","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33603","875.937808","","","IEEE 802.15.4","5","Ack"
"33604","875.944000","fe80::20c:c:c:c","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33605","875.946856","","","IEEE 802.15.4","5","Ack"
"33606","875.955000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"33607","875.957856","","","IEEE 802.15.4","5","Ack"
"33608","875.958000","fe80::212:12:12:12","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
